,date,airTemp,airPressure,relAirHumidity,sightDistance,weather,windSpeed,windDirection,weather_100,weather_110,weather_120,weather_121,weather_122,weather_123,weather_124,weather_125,weather_130,weather_131,weather_132,weather_134,weather_140,weather_141,weather_151,weather_152,weather_161,weather_162,weather_167,weather_171,weather_172,weather_173,weather_177,weather_178,weather_180,weather_181,weather_182,weather_185,weather_509
465,2018-11-29 10:00:00,-0.2,1015.4,94,18000,171,7,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
466,2018-11-29 11:00:00,0.0,1015.4,94,18000,185,4,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
467,2018-11-29 12:00:00,-0.1,1014.8,94,15000,185,5,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
468,2018-11-29 13:00:00,-0.1,1014.3,97,12000,185,5,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
469,2018-11-29 14:00:00,-0.1,1013.5,97,12000,100,4,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,2018-11-29 15:00:00,0.1,1012.9,96,14000,185,4,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
471,2018-11-29 16:00:00,0.0,1012.9,97,17000,100,4,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,2018-11-29 17:00:00,0.0,1012.0,97,18000,180,5,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
473,2018-11-29 18:00:00,0.2,1011.6,99,21000,100,4,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,2018-11-29 19:00:00,0.1,1010.9,99,11000,100,3,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,2018-11-29 20:00:00,0.2,1010.1,99,9000,110,5,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,2018-11-29 21:00:00,0.2,1009.4,99,15000,161,4,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
477,2018-11-29 22:00:00,0.4,1008.7,99,22000,125,5,170,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,2018-11-29 23:00:00,0.6,1008.1,99,16000,151,5,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479,2018-11-30 00:00:00,0.8,1007.6,99,30000,151,5,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,2018-11-30 01:00:00,1.2,1007.1,99,26000,180,4,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
481,2018-11-30 02:00:00,1.6,1006.5,99,50000,122,6,190,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,2018-11-30 03:00:00,2.1,1006.4,99,17000,100,5,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,2018-11-30 04:00:00,2.1,1006.2,99,10000,100,5,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,2018-11-30 05:00:00,2.3,1005.9,99,12000,100,5,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,2018-11-30 06:00:00,2.3,1006.2,99,14000,100,5,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,2018-11-30 07:00:00,2.2,1006.3,99,12000,100,4,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,2018-11-30 08:00:00,2.1,1006.7,99,6000,110,4,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,2018-11-30 09:00:00,2.2,1007.1,99,12000,122,4,170,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,2018-11-30 10:00:00,2.2,1007.1,99,7000,151,5,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,2018-11-30 11:00:00,2.3,1006.6,99,6000,122,6,180,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
491,2018-11-30 12:00:00,2.1,1006.5,98,2500,110,6,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,2018-11-30 13:00:00,2.1,1006.8,98,2900,110,7,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,2018-11-30 14:00:00,2.2,1007.4,99,6000,110,5,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,2018-11-30 15:00:00,2.2,1007.5,99,6000,110,6,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,2018-11-30 16:00:00,2.0,1007.5,99,4300,110,5,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,2018-11-30 17:00:00,2.1,1007.6,99,6000,110,5,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,2018-11-30 18:00:00,2.1,1007.6,99,6000,110,5,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
498,2018-11-30 19:00:00,2.0,1007.9,99,5000,110,3,190,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,2018-11-30 20:00:00,2.0,1007.8,99,6000,110,5,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,2018-11-30 21:00:00,2.0,1008.1,99,6000,140,4,170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,2018-11-30 22:00:00,1.9,1008.0,99,6000,110,6,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,2018-11-30 23:00:00,1.9,1008.0,99,6000,110,4,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,2018-12-01 00:00:00,1.9,1007.7,99,7000,110,4,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,2018-12-01 01:00:00,1.9,1007.7,99,7000,110,4,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,2018-12-01 02:00:00,1.9,1007.3,99,8000,122,4,160,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,2018-12-01 03:00:00,1.9,1007.3,99,6000,140,6,170,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,2018-12-01 04:00:00,2.0,1007.0,99,9000,123,5,170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,2018-12-01 05:00:00,2.2,1006.9,99,7000,110,5,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,2018-12-01 06:00:00,2.3,1007.0,99,7000,110,5,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,2018-12-01 07:00:00,2.2,1006.9,99,5000,110,4,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,2018-12-01 08:00:00,2.2,1006.8,99,7000,110,4,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,2018-12-01 09:00:00,2.1,1006.7,98,6000,110,5,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,2018-12-01 10:00:00,2.2,1006.3,99,15000,100,5,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,2018-12-01 11:00:00,2.3,1006.4,99,12000,100,5,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,2018-12-01 12:00:00,2.4,1006.3,99,8000,181,5,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
516,2018-12-01 13:00:00,2.6,1006.3,99,10000,100,4,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,2018-12-01 14:00:00,2.5,1006.3,99,11000,140,5,180,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,2018-12-01 15:00:00,2.5,1006.4,99,19000,122,4,170,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,2018-12-01 16:00:00,2.6,1006.1,99,17000,121,3,180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,2018-12-01 17:00:00,2.8,1006.0,99,20000,100,3,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,2018-12-01 18:00:00,2.8,1006.1,99,17000,122,3,150,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,2018-12-01 19:00:00,2.6,1005.8,99,9000,181,4,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
523,2018-12-01 20:00:00,2.6,1005.6,99,11000,100,3,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,2018-12-01 21:00:00,2.8,1005.7,99,19000,100,2,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,2018-12-01 22:00:00,2.7,1005.3,99,18000,100,4,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,2018-12-01 23:00:00,2.8,1005.5,99,13000,100,3,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,2018-12-02 00:00:00,2.5,1005.5,99,13000,100,3,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,2018-12-02 01:00:00,2.4,1004.9,99,11000,100,3,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,2018-12-02 02:00:00,2.2,1004.7,98,6000,110,4,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,2018-12-02 03:00:00,2.1,1004.5,98,5000,110,3,160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,2018-12-02 04:00:00,2.0,1004.2,98,9000,110,2,130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,2018-12-02 05:00:00,2.0,1003.9,98,7000,110,3,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,2018-12-02 06:00:00,1.8,1003.5,99,10000,110,2,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,2018-12-02 07:00:00,1.6,1003.3,99,11000,100,1,150,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,2018-12-02 08:00:00,2.1,1003.2,99,12000,100,3,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,2018-12-02 09:00:00,2.2,1003.0,99,13000,100,3,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,2018-12-02 10:00:00,1.9,1002.8,99,9000,110,3,170,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,2018-12-02 11:00:00,2.1,1002.2,99,21000,100,3,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,2018-12-02 12:00:00,2.2,1001.5,99,21000,100,2,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,2018-12-02 13:00:00,1.5,1000.9,99,13000,100,3,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,2018-12-02 14:00:00,1.2,1000.4,99,10000,100,3,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,2018-12-02 15:00:00,1.0,999.9,98,2000,110,2,110,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
543,2018-12-02 16:00:00,1.0,999.3,98,500,134,3,110,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,2018-12-02 17:00:00,1.2,998.6,98,6000,120,3,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,2018-12-02 18:00:00,1.3,998.2,98,2100,110,2,100,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,2018-12-02 19:00:00,1.6,997.5,98,2900,151,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,2018-12-02 20:00:00,2.6,996.7,98,8000,181,4,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
548,2018-12-02 21:00:00,3.1,996.0,98,7000,152,4,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
549,2018-12-02 22:00:00,3.5,995.5,99,17000,152,5,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
550,2018-12-02 23:00:00,3.5,994.9,99,23000,161,4,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
551,2018-12-03 00:00:00,3.6,994.3,99,13000,161,4,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
552,2018-12-03 01:00:00,3.8,993.7,99,20000,151,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,2018-12-03 02:00:00,3.7,993.2,99,9000,181,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
554,2018-12-03 03:00:00,3.7,992.7,99,18000,152,4,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
555,2018-12-03 04:00:00,3.3,992.4,99,18000,181,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
556,2018-12-03 05:00:00,3.3,992.0,99,22000,161,3,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
557,2018-12-03 06:00:00,2.9,991.7,99,28000,122,3,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,2018-12-03 07:00:00,2.8,991.4,99,18000,151,2,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,2018-12-03 08:00:00,2.7,991.2,98,5000,122,2,110,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,2018-12-03 09:00:00,2.8,991.0,98,5000,161,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
561,2018-12-03 10:00:00,2.9,990.7,98,5000,152,2,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
562,2018-12-03 11:00:00,3.1,990.2,98,9000,152,2,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
563,2018-12-03 12:00:00,3.5,989.6,98,5000,151,3,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,2018-12-03 13:00:00,3.8,989.4,98,50000,100,3,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,2018-12-03 14:00:00,3.7,989.0,98,4300,110,3,130,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,2018-12-03 15:00:00,3.5,988.8,98,7000,110,2,120,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,2018-12-03 16:00:00,3.5,988.5,98,2800,161,3,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
568,2018-12-03 17:00:00,3.7,988.0,98,6000,182,2,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
569,2018-12-03 18:00:00,3.8,987.7,98,5000,161,2,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
570,2018-12-03 19:00:00,4.4,987.4,98,21000,100,2,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,2018-12-03 20:00:00,4.8,987.0,98,45000,100,3,170,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,2018-12-03 21:00:00,4.7,986.7,98,4900,110,2,150,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,2018-12-03 22:00:00,4.5,986.4,98,5000,181,3,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
574,2018-12-03 23:00:00,4.5,986.2,98,14000,162,2,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
575,2018-12-04 00:00:00,4.8,985.7,98,15000,181,3,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
576,2018-12-04 01:00:00,6.1,985.3,99,9000,110,4,180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,2018-12-04 02:00:00,6.3,985.3,99,40000,123,4,190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,2018-12-04 03:00:00,6.2,985.3,99,50000,100,4,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,2018-12-04 04:00:00,6.0,985.7,99,35000,100,3,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,2018-12-04 05:00:00,5.7,986.0,99,13000,100,3,200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,2018-12-04 06:00:00,5.6,986.3,99,45000,100,3,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,2018-12-04 07:00:00,5.4,986.9,99,50000,100,2,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,2018-12-04 08:00:00,5.1,987.4,99,50000,100,4,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,2018-12-04 09:00:00,5.0,987.8,99,40000,100,3,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,2018-12-04 10:00:00,4.2,988.4,99,6000,161,3,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
586,2018-12-04 11:00:00,2.8,989.7,99,8000,152,7,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
587,2018-12-04 12:00:00,2.1,991.1,99,12000,161,6,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
588,2018-12-04 13:00:00,1.8,992.5,99,12000,161,7,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
589,2018-12-04 14:00:00,1.5,994.0,99,13000,161,8,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
590,2018-12-04 15:00:00,1.1,995.7,98,12000,185,9,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
591,2018-12-04 16:00:00,0.7,997.4,99,8000,171,8,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
592,2018-12-04 17:00:00,1.4,998.7,88,35000,171,11,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
593,2018-12-04 18:00:00,1.1,1000.0,87,50000,185,9,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
594,2018-12-04 19:00:00,1.5,1001.2,84,50000,100,7,300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,2018-12-04 20:00:00,1.3,1002.4,87,50000,100,4,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,2018-12-04 21:00:00,0.9,1003.8,82,50000,100,8,290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,2018-12-04 22:00:00,0.2,1005.2,78,50000,100,9,290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,2018-12-04 23:00:00,-0.2,1006.2,77,50000,100,8,290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,2018-12-05 00:00:00,-0.4,1007.1,74,50000,100,7,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,2018-12-05 01:00:00,-0.6,1008.2,73,50000,100,6,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,2018-12-05 02:00:00,-1.2,1009.1,74,50000,100,7,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,2018-12-05 03:00:00,-1.6,1010.0,74,50000,100,6,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,2018-12-05 04:00:00,-1.8,1010.8,75,50000,100,6,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,2018-12-05 05:00:00,-2.1,1011.7,75,50000,100,6,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,2018-12-05 06:00:00,-2.3,1012.4,75,50000,100,5,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,2018-12-05 07:00:00,-2.6,1013.1,75,50000,100,6,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,2018-12-05 08:00:00,-3.4,1014.1,83,50000,100,4,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,2018-12-05 09:00:00,-2.7,1015.0,77,45000,100,5,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,2018-12-05 10:00:00,-1.6,1015.5,72,45000,100,4,280,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,2018-12-05 11:00:00,-0.9,1015.7,69,40000,100,5,260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,2018-12-05 12:00:00,-0.7,1015.8,66,50000,100,4,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,2018-12-05 13:00:00,-2.1,1015.6,74,50000,100,4,270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
